BusinessYear,StateCode,IssuerId,SourceName,ImportDate,StandardComponentId,PlanId,BenefitName,CopayInnTier1,CopayInnTier2,CopayOutofNet,CoinsInnTier1,CoinsInnTier2,CoinsOutofNet,IsEHB,IsCovered,QuantLimitOnSvc,LimitQty,LimitUnit,Exclusions,Explanation,EHBVarReason,IsExclFromInnMOOP,IsExclFromOonMOOP
2026,AK,21989,HIOS,2025-10-15,21989AK0100002,21989AK0100002-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100002,21989AK0100002-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0100002,21989AK0100002-00,Orthodontia - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100002,21989AK0100002-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",10.00%,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,10.00% Coinsurance after deductible,"",30.00% Coinsurance after deductible,"",Covered,Yes,2000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",20.00%,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,2000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Orthodontia - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0100003,21989AK0100003-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",10.00%,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,20.00% Coinsurance after deductible,"",20.00% Coinsurance after deductible,"",Covered,Yes,2000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",40.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,2000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130001,21989AK0130001-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",No Charge,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,20.00% Coinsurance after deductible,"",20.00% Coinsurance after deductible,"",Covered,Yes,2500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",40.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,2500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130002,21989AK0130002-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",No Charge,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,20.00% Coinsurance after deductible,"",20.00% Coinsurance after deductible,"",Covered,Yes,1500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",40.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,1500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130003,21989AK0130003-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",No Charge,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,20.00% Coinsurance after deductible,"",20.00% Coinsurance after deductible,"",Covered,Yes,1000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",40.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,1000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130004,21989AK0130004-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",No Charge,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,20.00% Coinsurance after deductible,"",20.00% Coinsurance after deductible,"",Covered,Yes,3000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",40.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,3000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0130024,21989AK0130024-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",No Charge,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,10.00% Coinsurance after deductible,"",30.00% Coinsurance after deductible,"",Covered,Yes,1000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",20.00%,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,1000.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Orthodontia - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160001,21989AK0160001-00,Routine Dental Services (Adult),Not Applicable,"",Not Applicable,No Charge,"",10.00%,"",Covered,"","","","","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Accidental Dental,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Basic Dental Care - Adult,Not Applicable,"",Not Applicable,10.00% Coinsurance after deductible,"",30.00% Coinsurance after deductible,"",Covered,Yes,1500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Basic Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",20.00%,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Major Dental Care - Adult,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,"",Covered,Yes,1500.0,Dollars per Year,"","",Not EHB,Yes,Yes
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Major Dental Care - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,21989,HIOS,2025-10-15,21989AK0160002,21989AK0160002-00,Orthodontia - Child,Not Applicable,"",Not Applicable,No Charge,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","",Only medically necessary orthodontia is covered,Substantially Equal,No,No
